検証軸,条件,ブロック,3枝パターン,出走数,勝率,市場期待勝率,勝A_E,勝z,複勝率,市場期待複勝率,複勝A_E,複勝z,単勝回収率,勝期待判定,複勝期待判定
競馬場×ダート含水率階層,阪神×やや高,父ブロック,地地地,1202,0.05906821963394343,0.07283273646824401,0.8110119500960659,-2.00499233367613,0.20049916805324458,0.21916601848360415,0.9148278069770381,-1.921458797797805,36.580698835274546,弱,やや弱
競馬場×ダート含水率階層,京都×やや低,母父ブロック,極極地,912,0.07894736842105263,0.07527241834419965,1.0488220009093965,0.4546278741254779,0.24561403508771928,0.22312252922471837,1.1008033834196482,1.9707756440477089,61.447368421052616,中立,やや強
競馬場×ダート含水率階層,中山×標準,母父ブロック,極極地,1359,0.05886681383370125,0.06456267511093813,0.9117777993639563,-0.9274426983161116,0.17954378219278883,0.19696093884083724,0.9115705035193649,-1.955947409923729,73.34069168506254,中立,やや弱
競馬場×ダート含水率階層,新潟×標準,母父ブロック,極極地,963,0.0529595015576324,0.06739109434714126,0.7858531171022444,-1.8989373954809148,0.19626168224299065,0.20722985398292743,0.9470724341636587,-0.9843597927079581,50.91381100726895,やや弱,中立
競馬場×ダート含水率階層,中山×標準,母父ブロック,極極極,1202,0.0524126455906822,0.06475589852083762,0.8093879752717272,-1.8943470635965274,0.20382695507487522,0.19386769971190457,1.0513714011037967,1.0651474193403998,51.48086522462562,やや弱,中立
競馬場×ダート含水率階層,札幌×やや低,母母父ブロック,極極極,817,0.08200734394124846,0.0772718418444626,1.0612836705292694,0.5421916145433232,0.2558139534883721,0.23200397785511434,1.1026274456730523,1.8937626183146488,68.8249694002448,中立,やや強
競馬場×ダート含水率階層,東京×やや低,父ブロック,地バ極,1246,0.06340288924558588,0.0762323922182834,0.8317053604199957,-1.8424876850303125,0.22150882825040127,0.22800951383658066,0.9714894107846809,-0.6607610387729366,38.138041733547354,やや弱,中立
競馬場×ダート含水率階層,福島×標準,母父ブロック,極極極,620,0.056451612903225805,0.07453290132981648,0.7574052786892204,-1.8169232115553828,0.19516129032258064,0.22135781376077854,0.8816553028188628,-1.8345999049886603,55.80645161290322,やや弱,やや弱
競馬場×ダート含水率階層,東京×標準,父ブロック,地バ極,826,0.08353510895883777,0.0744512858443588,1.1220102918500132,1.0721460662487103,0.24334140435835352,0.22140205882820616,1.0990927801045016,1.8262969897506385,104.9515738498789,中立,やや強
競馬場×ダート含水率階層,阪神×低,母母父ブロック,極極極,1734,0.06862745098039216,0.07314156798020897,0.9382824688549434,-0.7797514798489649,0.20530565167243367,0.2200734359400435,0.9328961071356511,-1.7877966529564573,67.62975778546712,中立,やや弱
競馬場×ダート含水率階層,中京×高,母父ブロック,極極極,937,0.08110992529348986,0.0730767617617111,1.1099277436235244,1.0093175739307256,0.24332977588046958,0.22311403059574775,1.09060723447442,1.7572746176104588,73.54322305229455,中立,やや強
競馬場×ダート含水率階層,阪神×標準,父ブロック,極極地,527,0.07210626185958255,0.07475876936035437,0.9645191122932195,-0.2492768596748793,0.19924098671726756,0.2254501784168899,0.8837473011391556,-1.741101871464466,52.599620493358636,中立,やや弱
競馬場×ダート含水率階層,中京×低,母父ブロック,地極極,650,0.05384615384615385,0.06994750382906144,0.7698080831839794,-1.7402332698883434,0.22,0.21190758544365443,1.038188413781428,0.6118803450339441,38.90769230769231,やや弱,中立
競馬場×ダート含水率階層,中山×標準,父ブロック,地バ極,1022,0.07338551859099804,0.06891963028320047,1.0647984948475,0.6086613527292133,0.22798434442270057,0.20957253063589093,1.0878541368515426,1.734209021634044,90.70450097847356,中立,やや強
競馬場×ダート含水率階層,東京×低,母母父ブロック,極極地,577,0.05199306759098787,0.06848587695787849,0.7591794089599766,-1.7140754132725888,0.17850953206239167,0.2018137402928219,0.8845261566600126,-1.7190315749460563,57.36568457538994,やや弱,やや弱
競馬場×ダート含水率階層,福島×標準,母母父ブロック,地極極,575,0.07478260869565218,0.07036102498032556,1.062841377261957,0.4406215005353248,0.18434782608695652,0.20917602034220256,0.881304777600089,-1.714450736119952,92.86956521739133,中立,やや弱
競馬場×ダート含水率階層,中山×やや低,父ブロック,地地地,681,0.05433186490455213,0.06962353237477599,0.7803663941106801,-1.6997463077126047,0.19823788546255505,0.20772841310478196,0.9543128092090142,-0.7340078489903442,30.029368575624087,やや弱,中立
競馬場×ダート含水率階層,中京×高,父ブロック,地地地,885,0.07231638418079096,0.07579077083447167,0.9541581829103067,-0.4232486186591987,0.20564971751412428,0.2246648031405825,0.9153624183198842,-1.6409578307268784,62.45197740112993,中立,やや弱
競馬場×ダート含水率階層,京都×低,母父ブロック,極極極,686,0.08892128279883382,0.07379346169216987,1.2050021879955952,1.6393147804606318,0.22886297376093295,0.22030541223707334,1.0388440821174683,0.6500635723474605,76.67638483965014,やや強,中立
競馬場×ダート含水率階層,阪神×やや低,母母父ブロック,地極極,980,0.06428571428571428,0.07168783178434616,0.8967451335269954,-0.9736114939664484,0.19693877551020408,0.21458719458856745,0.9177564201246907,-1.626386963189503,63.90816326530611,中立,やや弱
競馬場×ダート含水率階層,東京×やや高,父ブロック,地地地,1056,0.0634469696969697,0.06683308816926407,0.9493346998463011,-0.47768297499926654,0.1846590909090909,0.20105690135997734,0.9184419418584027,-1.6096009872359842,58.503787878787904,中立,やや弱
競馬場×ダート含水率階層,東京×やや低,父ブロック,地極極,550,0.07454545454545454,0.05962387515411375,1.2502618179843563,1.5878492517167209,0.19272727272727272,0.18333054433343351,1.0512556618865914,0.6777936426277988,73.87272727272727,やや強,中立
競馬場×ダート含水率階層,中京×やや低,父ブロック,地地地,654,0.05963302752293578,0.0728833861275209,0.8181978183422824,-1.420057480136461,0.19418960244648317,0.21542051536234158,0.9014443314270807,-1.5871170356134798,62.18654434250765,中立,やや弱
競馬場×ダート含水率階層,中京×低,母父ブロック,極極地,1390,0.08129496402877698,0.0732179193788734,1.1103151348525504,1.2527409858284972,0.20215827338129497,0.21653395738719183,0.9336100250539863,-1.571553457389895,69.2877697841727,中立,やや弱
競馬場×ダート含水率階層,中山×低,母父ブロック,地地地,524,0.0648854961832061,0.06521329227935403,0.9949734772668164,-0.03260459690421415,0.17938931297709923,0.20203493850479884,0.8879123299400925,-1.5634258160618288,53.683206106870216,中立,やや弱
競馬場×ダート含水率階層,小倉×高,母父ブロック,極極地,801,0.07615480649188515,0.0634973566950057,1.1993382158831662,1.5631860292107036,0.20724094881398253,0.19304402285737926,1.0735424269887492,1.191361854535773,100.51186017478153,やや強,中立
競馬場×ダート含水率階層,中山×高,母母父ブロック,極極極,2393,0.07229419139155871,0.06501525589869343,1.1119573458913594,1.557135210489022,0.20058503969912245,0.19728348883865154,1.0167350591775628,0.4858424592207357,63.159214375261186,やや強,中立
競馬場×ダート含水率階層,京都×高,父ブロック,地バ極,608,0.07894736842105263,0.0792221402458044,0.9965316283566786,-0.027077050905479298,0.2582236842105263,0.23614641217049162,1.0934897627159181,1.554712877667421,75.92105263157895,中立,やや強
競馬場×ダート含水率階層,東京×高,母母父ブロック,地極極,912,0.07785087719298246,0.06626384071028066,1.174862132325875,1.5170907919126553,0.18530701754385964,0.19801210219997398,0.9358368275728756,-1.1623819929473147,128.5416666666667,やや強,中立
競馬場×ダート含水率階層,京都×やや低,母父ブロック,極極極,712,0.05337078651685393,0.06647647553084202,0.8028522284111219,-1.5151571816516083,0.18258426966292135,0.2002944466745154,0.9115792908608513,-1.4203397271091236,78.90449438202248,やや弱,中立
競馬場×ダート含水率階層,京都×やや高,父ブロック,地地地,775,0.05806451612903226,0.07089938943241836,0.818970608828439,-1.5058222612337644,0.2129032258064516,0.21438120460812496,0.9931058377791327,-0.12152135747018884,52.21935483870968,やや弱,中立
距離×クッション値階層,1200×低,母母父ブロック,地極極,1923,0.06396255850234009,0.07835555710913022,0.8163117060511204,-2.500608554858068,0.23036921476859074,0.23102535547521033,0.9971598757838942,-0.08026046145460958,58.30993239729586,弱,中立
距離×クッション値階層,1200×やや低,母母父ブロック,地極極,1236,0.08656957928802589,0.06965917947088066,1.2427591014650727,2.484988491818004,0.20550161812297735,0.20673509576697136,0.9940335353345889,-0.12475415847980469,91.22977346278316,強,中立
距離×クッション値階層,2000×やや高,父ブロック,地地地,1354,0.09896602658788774,0.082355755201771,1.2016892607617,2.406737184192158,0.2555391432791728,0.24579873795358836,1.0396275644320991,1.0203616451940754,82.11964549483014,強,中立
距離×クッション値階層,1800×やや高,父ブロック,地バ極,1082,0.0933456561922366,0.07668752996525602,1.217220795017491,2.233472550968356,0.2532347504621072,0.23303503500181327,1.0866810239933955,1.9168012475203118,73.37338262476894,強,やや強
距離×クッション値階層,1400×やや高,母父ブロック,極極地,781,0.08450704225352113,0.06594441332859109,1.2814890297444188,2.2264892365807682,0.19718309859154928,0.1995762250183167,0.9880089603531294,-0.19814793306799852,125.41613316261204,強,中立
距離×クッション値階層,1800×低,父ブロック,地バ極,1173,0.09121909633418585,0.08340914087882886,1.0936342872384066,1.0404933354451178,0.27621483375959077,0.25299952129991304,1.091760301918349,2.2030630418761397,80.46888320545608,中立,やや強
距離×クッション値階層,2000×やや低,母父ブロック,地極極,645,0.05271317829457364,0.07298805672447922,0.7222164921249965,-2.1330107263490867,0.2124031007751938,0.22298076252928217,0.9525624469388955,-0.7907042617535706,52.356589147286826,弱,中立
距離×クッション値階層,1800×低,母父ブロック,極極極,1117,0.05640107430617726,0.07164739466772133,0.7872034226470923,-2.1142624505374186,0.22381378692927484,0.22198906829866702,1.008219858052437,0.17422104597626087,51.897940913160255,弱,中立
距離×クッション値階層,2000×低,父ブロック,極極地,756,0.07142857142857142,0.08182707593781886,0.8729209813491398,-1.1108195665422962,0.21693121693121692,0.2449409169341743,0.8856471170536006,-2.1063129938499836,88.21428571428575,中立,弱
距離×クッション値階層,1200×やや低,父ブロック,地バ極,1283,0.05845674201091192,0.07245043693588832,0.8068514764464503,-2.0717045396475373,0.20420888542478566,0.21437863038481247,0.9525617598089324,-1.0500971104765775,56.78877630553393,弱,中立
距離×クッション値階層,1600×やや高,母父ブロック,極極極,1122,0.049019607843137254,0.06287518961181757,0.7796335588930596,-2.06952847286385,0.18716577540106952,0.19314142275260568,0.969060767667688,-0.6128162310233883,61.23885918003565,弱,中立
距離×クッション値階層,1600×やや低,父ブロック,極極地,593,0.08600337268128162,0.08765640304223812,0.9811419325504381,-0.1549287293070965,0.22259696458684655,0.2514754887342787,0.885163662300517,-1.9934281566924972,55.430016863406394,中立,やや弱
距離×クッション値階層,2000×高,父ブロック,地極地,538,0.05204460966542751,0.06074343809868841,0.856793940126864,-0.9042975633009079,0.2211895910780669,0.19341590775019887,1.1435956517275632,1.982549970723393,63.56877323420075,中立,やや強
距離×クッション値階層,1400×標準,父ブロック,地地地,981,0.06829765545361875,0.07520683184035043,0.9081310006330472,-0.8750837470134971,0.2038735983690112,0.22567073306393637,0.9034117787495747,-1.9475313964930425,78.18552497451581,中立,やや弱
距離×クッション値階層,2000×高,父ブロック,極極地,576,0.08506944444444445,0.09412009724485895,0.9038393173684394,-0.8060460227701874,0.24305555555555555,0.27212641316751884,0.8931714960206104,-1.9314244097103552,59.513888888888886,中立,やや弱
距離×クッション値階層,1600×高,父ブロック,地バ極,1416,0.08121468926553672,0.074085355225331,1.0962313539365751,1.104433932950082,0.2401129943502825,0.22246453647991646,1.0793315561645003,1.9136054626198264,69.08898305084742,中立,やや強
距離×クッション値階層,2000×やや高,父ブロック,極極地,608,0.08223684210526316,0.10362556847949796,0.7935960527110015,-1.8869540660957025,0.27631578947368424,0.29513300341694504,0.9362415801506377,-1.2574533677423207,38.00986842105264,やや弱,中立
距離×クッション値階層,1800×低,母母父ブロック,地極極,1105,0.09230769230769231,0.0832412237552003,1.1089180113348058,1.1821279764116073,0.2660633484162896,0.2464915252795258,1.0794016066660668,1.8357434741007663,70.25339366515837,中立,やや強
距離×クッション値階層,2000×やや高,母父ブロック,極極地,1224,0.0915032679738562,0.07855111736404803,1.1648881778445106,1.8221644814488887,0.24428104575163398,0.23454932023859007,1.0414911691201856,0.9910449893879458,66.781045751634,やや強,中立
距離×クッション値階層,1400×高,母父ブロック,極極地,543,0.053406998158379376,0.07205238721057916,0.7412245482206291,-1.7840457477973795,0.18968692449355432,0.21531179268622574,0.8809871587943416,-1.712275219571765,46.279926335174956,やや弱,やや弱
距離×クッション値階層,1600×やや高,母父ブロック,極極地,1466,0.08321964529331514,0.07209667176881655,1.1542785991587137,1.776071126948431,0.22442019099590724,0.218491371478059,1.027135257002328,0.6682956890301984,83.3287858117326,やや強,中立
距離×クッション値階層,2000×やや低,父ブロック,地地地,1570,0.06815286624203822,0.07915257277957205,0.8610315982000186,-1.7466292384576416,0.23248407643312102,0.23867966647662653,0.9740422377198511,-0.70656826437932,61.07006369426753,やや弱,中立
距離×クッション値階層,1400×高,母母父ブロック,極極極,1017,0.051130776794493606,0.06356340070300302,0.8044059353180258,-1.7228910956836385,0.2025565388397247,0.1919919264867536,1.055026336504311,0.9975419600870302,64.18879056047199,やや弱,中立
距離×クッション値階層,2000×高,母父ブロック,極極地,1201,0.08825978351373855,0.07626145756187341,1.1573314533377559,1.6985219458332428,0.24396336386344714,0.22876572382683064,1.0664332041635778,1.5368613747742617,103.85512073272271,やや強,やや強
距離×クッション値階層,1800×低,母母父ブロック,極極極,2389,0.0740895772289661,0.078273949694012,0.9465419532117209,-0.8221964111011754,0.2239430724152365,0.2361417319175903,0.9483417886228981,-1.6874995136086912,72.80033486814568,中立,やや弱
距離×クッション値階層,1200×高,母父ブロック,極極極,694,0.06051873198847262,0.056994928284784065,1.0618266187840666,0.42195344027199916,0.19596541786743515,0.17526859095352668,1.1180863428028376,1.652051482404827,69.76945244956771,中立,やや強
距離×クッション値階層,1200×低,父ブロック,地地極,709,0.0846262341325811,0.08472628768444142,0.9988190967101856,-0.010301092015940096,0.22708039492242596,0.24880825799451134,0.9126722591636621,-1.6097272522694017,67.17912552891396,中立,やや弱
距離×クッション値階層,1400×やや低,母父ブロック,極極地,898,0.06570155902004454,0.06573465759544736,0.9994964821204894,-0.004256439705604131,0.18374164810690424,0.20177692765926322,0.91061773136513,-1.588033286331687,94.93318485523383,中立,やや弱
距離×クッション値階層,1200×低,父ブロック,極極地,861,0.05226480836236934,0.06479999087467603,0.8065557981859923,-1.5764917563391483,0.19279907084785133,0.19778007529898411,0.9748154385945956,-0.4212394532787453,49.59349593495938,やや弱,中立
距離×クッション値階層,2000×やや低,母母父ブロック,地極極,1237,0.07113985448666128,0.08240715089290081,0.8632728314939209,-1.5663698473196161,0.23039611964430073,0.24469662755173857,0.9415582141424726,-1.4436737307040388,54.90703314470493,やや弱,中立
距離×クッション値階層,1800×やや低,母父ブロック,極極地,1460,0.06780821917808219,0.07312647800579174,0.9272731441094657,-0.8508482977974099,0.20616438356164385,0.2199217275776198,0.9374443618304135,-1.5536856691661476,78.12328767123289,中立,やや弱
距離×クッション値階層,1400×やや高,母母父ブロック,地極極,689,0.08127721335268505,0.06748096368795445,1.2044465418207013,1.5497703047083249,0.21335268505079827,0.20068312838202304,1.0631321465382844,0.9947141987260063,105.18142235123365,やや強,中立
距離×クッション値階層,2000×高,母母父ブロック,極極極,2101,0.08281770585435506,0.07716559976596316,1.0732464479707835,1.05149966640832,0.2427415516420752,0.2310843106839381,1.0504458347848682,1.548824792378272,73.5649690623513,中立,やや強
距離×クッション値階層,1600×やや低,父ブロック,地バ極,1534,0.0697522816166884,0.06692840878212389,1.0421924394431255,0.4725551455616516,0.2242503259452412,0.210740857327478,1.0641046486622685,1.5369686340614408,66.7535853976532,中立,やや強
距離×クッション値階層,1600×高,母母父ブロック,地極極,1260,0.06190476190476191,0.07215733609121362,0.8579136267795211,-1.5121804590060437,0.20317460317460317,0.21788592152693695,0.9324815561774833,-1.526893822907348,62.555555555555564,やや弱,やや弱
距離×クッション値階層,1600×高,母父ブロック,地極極,583,0.07032590051457976,0.06918272677813171,1.0165239762826086,0.11768031892652363,0.18696397941680962,0.2080319693504674,0.8987271523726003,-1.5145105823335825,68.69639794168097,中立,やや弱
距離×ダート含水率階層,1800×標準,母父ブロック,極地地,534,0.10299625468164794,0.07497777399169786,1.3736904845034812,2.6768706300760408,0.24719101123595505,0.22418393925795507,1.1026258707655552,1.567050243278991,171.92883895131087,強,やや強
距離×ダート含水率階層,1800×やや低,母父ブロック,地極極,850,0.052941176470588235,0.0736077366514171,0.7192338588170543,-2.501733546414953,0.20352941176470588,0.22343955822229664,0.9108924730428332,-1.6842827369979287,40.000000000000014,弱,やや弱
距離×ダート含水率階層,1800×低,父ブロック,地地地,2029,0.06012814194184327,0.06991003128642327,0.8600788876133765,-1.8825909924620323,0.19221291276490882,0.21084231962176123,0.9116429429809326,-2.4943539303916085,41.55741744701824,やや弱,やや弱
距離×ダート含水率階層,1200×低,母母父ブロック,極極地,540,0.040740740740740744,0.06525332265496003,0.6243473754764265,-2.473774779491034,0.19444444444444445,0.20030503871611802,0.9707416532842217,-0.4075277893936,54.96296296296298,弱,中立
距離×ダート含水率階層,1400×高,父ブロック,地極極,552,0.043478260869565216,0.06748409904279411,0.6442741547456102,-2.405700071085353,0.18659420289855072,0.20340247070712478,0.9173644855436592,-1.1620302680994403,62.66304347826086,弱,中立
距離×ダート含水率階層,1800×やや低,父ブロック,地極極,503,0.073558648111332,0.07632375943119257,0.9637712903495881,-0.2523785559854996,0.2644135188866799,0.22846887017803852,1.1573284302611155,2.324408286570222,58.76739562624253,中立,強
距離×ダート含水率階層,1400×低,父ブロック,地地地,1170,0.05726495726495726,0.06407028839405417,0.8937833541931044,-1.0242388526030495,0.16923076923076924,0.1911269885899514,0.8854362771018234,-2.2876600312030426,60.102564102564116,中立,弱
距離×ダート含水率階層,1700×標準,母母父ブロック,地極極,873,0.058419243986254296,0.07773821670877856,0.7514868035255216,-2.2702897631020553,0.2073310423825888,0.23049850405617278,0.899489752575843,-1.9080588792696989,51.24856815578466,弱,やや弱
距離×ダート含水率階層,1700×低,父ブロック,地地地,774,0.07235142118863049,0.07276406477796162,0.9943290195429529,-0.04719609976979781,0.2441860465116279,0.2160047245795665,1.1304662293239827,2.2413535087976144,92.89405684754526,中立,強
距離×ダート含水率階層,1800×標準,母父ブロック,極極地,2329,0.0639759553456419,0.07114572775248053,0.8992241328701759,-1.453126344087343,0.20395019321597252,0.21949581429475673,0.9291757743593766,-2.1809583876591336,63.89008158007729,中立,やや弱
距離×ダート含水率階層,1400×低,母父ブロック,極極極,1369,0.0679327976625274,0.06277796751305977,1.0821120904940935,0.8369334844231038,0.21183345507669832,0.19214070730469532,1.1024912838525904,2.1747097473592736,90.18991964937902,中立,強
距離×ダート含水率階層,1800×高,父ブロック,地地地,1693,0.06792675723567632,0.077597076512756,0.8753777885499333,-1.629059603187215,0.2108682811577082,0.22830991980619564,0.9236054278180595,-2.1037796402429074,46.47371529828706,やや弱,やや弱
距離×ダート含水率階層,1800×低,母父ブロック,極地地,570,0.07894736842105263,0.06796915969890957,1.1615174995656035,1.1234472219511284,0.17719298245614035,0.206982036795901,0.8560790356453263,-2.1034874617153423,125.08771929824563,中立,弱
距離×ダート含水率階層,1200×標準,父ブロック,地極極,908,0.07819383259911894,0.07264708816396429,1.0763519168536484,0.6919739071093555,0.24118942731277532,0.21741738936677166,1.1093382549355402,2.0774483376865027,86.64096916299559,中立,強
距離×ダート含水率階層,1200×やや高,父ブロック,地極極,863,0.07184241019698726,0.07007406951326947,1.0252353073826108,0.2196177631209756,0.23290845886442643,0.2092834026196553,1.1128854746676042,2.047758555574136,56.882966396292,中立,強
距離×ダート含水率階層,1800×高,母父ブロック,極極地,1964,0.06568228105906314,0.07335612846863752,0.895389143759744,-1.4097771855859782,0.20621181262729124,0.22196588142997237,0.929024818133361,-2.035083626140012,71.4969450101833,中立,やや弱
距離×ダート含水率階層,1400×やや高,母父ブロック,極極地,1407,0.052594171997157074,0.06450677960117703,0.8153278201505104,-1.9786589146598366,0.1890547263681592,0.19123862255662988,0.9885802556027928,-0.2533587546072401,61.15849324804545,やや弱,中立
距離×ダート含水率階層,1400×やや高,父ブロック,地バ極,1231,0.06986190089358245,0.07327250231053387,0.9534531876296916,-0.4955064739127514,0.19983753046303818,0.2190632501164799,0.9122366730009756,-1.9600784606327333,56.04386677497969,中立,やや弱
距離×ダート含水率階層,1200×標準,父ブロック,地地地,1550,0.06129032258064516,0.06163564952322623,0.994397285576573,-0.060491547953181485,0.17161290322580644,0.1878517615419764,0.913554931916136,-1.9286456441415558,96.49677419354839,中立,やや弱
距離×ダート含水率階層,1400×やや高,父ブロック,地地地,1162,0.0576592082616179,0.0647111565032248,0.8910242279280626,-1.0525491040459898,0.1764199655765921,0.19501603981230892,0.9046433603430034,-1.9081280593193184,57.8055077452668,中立,やや弱
距離×ダート含水率階層,1700×低,母父ブロック,極極地,902,0.05543237250554324,0.07076515816246963,0.7833286032976303,-1.8997603825088294,0.21175166297117518,0.21372672447740998,0.9907589398983019,-0.16837811413795276,69.50110864745014,やや弱,中立
距離×ダート含水率階層,1400×低,父ブロック,地地極,644,0.06521739130434782,0.06610450617980394,0.9865801149313004,-0.09764709178802025,0.17546583850931677,0.1991710088807975,0.8809808189219541,-1.8023105317240682,73.24534161490683,中立,やや弱
距離×ダート含水率階層,1200×やや低,母母父ブロック,地極極,974,0.07084188911704312,0.06955201696428899,1.018545431305269,0.1703158193244109,0.18788501026694046,0.20731926915910887,0.9062592735784081,-1.7901044825257975,50.215605749486656,中立,やや弱
距離×ダート含水率階層,1200×やや高,父ブロック,地地地,1511,0.05559232296492389,0.0661136756838437,0.8408596616344094,-1.7754341871483357,0.18795499669093316,0.19813643519602517,0.9486140017860972,-1.194722985314934,43.74586366644606,やや弱,中立
距離×ダート含水率階層,1800×やや低,母父ブロック,極極地,1850,0.08108108108108109,0.07601730761144312,1.0666134282934758,0.8944553573003813,0.24054054054054055,0.22642452906842359,1.0623431194941393,1.769887375871707,67.78918918918922,中立,やや強
距離×ダート含水率階層,1800×やや高,父ブロック,極極地,821,0.09135200974421437,0.07618374732878481,1.1991010280705694,1.7685364179751872,0.23751522533495736,0.23034757340335882,1.0311166808735917,0.5869608834266269,78.08769792935445,やや強,中立
距離×ダート含水率階層,1800×やや高,母父ブロック,地極極,1122,0.06951871657754011,0.08287668073133705,0.8388211975199668,-1.7665472710098333,0.23529411764705882,0.2472189908883265,0.9517639272030911,-1.13164630395758,58.82352941176472,やや弱,中立
距離×ダート含水率階層,1800×やや高,母父ブロック,バ極極,550,0.0890909090909091,0.07126100691689007,1.2502055885179058,1.75857471098149,0.23454545454545456,0.21534186458695564,1.0891772252243337,1.3257208176255488,91.40000000000002,やや強,中立
距離×ダート含水率階層,1600×低,父ブロック,地バ極,643,0.07309486780715396,0.07590458009802607,0.9629836264525337,-0.2937394328951724,0.24883359253499224,0.22498924460274392,1.1059799457274035,1.750770148234161,63.51477449455678,中立,やや強
距離×ダート含水率階層,1700×やや低,父ブロック,地地地,838,0.06682577565632458,0.0801726670752603,0.8335231706036843,-1.516905310079741,0.2171837708830549,0.2390037964036846,0.9087042722795289,-1.7475563262351852,54.02147971360382,やや弱,やや弱
距離×ダート含水率階層,1800×標準,父ブロック,地バ極,1933,0.08639420589756855,0.07671265396621108,1.1262054098092058,1.7404329959642248,0.23952405587170203,0.2311426053809626,1.0362609501477469,1.0631464035865976,97.48577340920848,やや強,中立
距離×ダート含水率階層,1200×やや低,父ブロック,地バ極,1000,0.075,0.07680903739876532,0.9764475970532811,-0.23315249779392894,0.205,0.22369692433312324,0.9164185006617244,-1.7326450891103795,55.89000000000001,中立,やや弱
距離×ダート含水率階層,1800×標準,母父ブロック,極極極,2026,0.07453109575518263,0.07813182743458394,0.9539146619549372,-0.6627932545476437,0.24234945705824285,0.22934819481514196,1.056687876935679,1.7193950481230598,83.6574531095755,中立,やや強
距離×ダート含水率階層,1400×やや低,母父ブロック,地極極,602,0.07807308970099668,0.06257256908205869,1.2477207000820176,1.6855060323885422,0.19269102990033224,0.1900627242805446,1.0138286222600286,0.19407604605027323,98.07308970099669,やや強,中立
距離×ダート含水率階層,1400×高,父ブロック,地地地,985,0.0751269035532995,0.06409788958599667,1.172065165304792,1.5119175762322674,0.17563451776649747,0.19356482562070543,0.9073679435470222,-1.68539182019938,68.87309644670052,やや強,やや弱
距離×ダート含水率階層,1600×やや低,父ブロック,地バ極,589,0.06451612903225806,0.08173515641329351,0.7893314439386706,-1.663013840089162,0.23429541595925296,0.24099401914544374,0.9722042762308218,-0.46833464386513585,33.921901528013585,やや弱,中立
距離×ダート含水率階層,1700×高,母父ブロック,極極地,1180,0.08220338983050847,0.07071561048018236,1.1624504020020514,1.6543529438564262,0.22627118644067798,0.21020724074771413,1.076419564025596,1.6081332774915496,99.55084745762713,やや強,やや強
距離×ダート含水率階層,1800×やや低,父ブロック,地バ極,1594,0.0740276035131744,0.08292279032136082,0.8927292874044178,-1.392725626679023,0.23337515683814303,0.24792590443130577,0.9413100957459877,-1.6420232863006339,42.917189460476784,中立,やや弱
距離×ダート含水率階層,1800×低,父ブロック,地極極,677,0.06499261447562776,0.06940897651422918,0.9363718893377424,-0.4895656877928863,0.18906942392909898,0.209910498661748,0.9007144718081369,-1.6217913098158052,55.967503692762186,中立,やや弱
距離×ダート含水率階層,1700×高,父ブロック,地地地,953,0.055613850996852045,0.06794446774629562,0.818519194300174,-1.6101609854217285,0.20566631689401887,0.20763250615319356,0.9905304362231028,-0.17500505663950663,67.50262329485834,やや弱,中立
距離×ダート含水率階層,1800×低,母母父ブロック,バ極極,529,0.08506616257088846,0.08003794759413238,1.0628228874914918,0.4606860568305861,0.2646502835538752,0.23987881282262175,1.1032666054987137,1.6097605595805042,78.71455576559546,中立,やや強
距離×ダート含水率階層,1400×低,母父ブロック,地極極,678,0.05604719764011799,0.07047222055540196,0.7953090905664921,-1.5956994955473303,0.18436578171091444,0.20372208077728735,0.9049867398147502,-1.529219282618886,46.56342182890855,やや弱,やや弱
距離×ダート含水率階層,1800×標準,父ブロック,地地地,1915,0.06631853785900783,0.07504826835757603,0.8836784553512361,-1.577021913132396,0.21827676240208876,0.22650680954569533,0.9636653433946929,-1.0477579360335143,75.82245430809404,やや弱,中立
距離×ダート含水率階層,1800×低,母父ブロック,地極極,1139,0.06672519754170325,0.07813243793067967,0.8540012229095282,-1.5617504779548186,0.2344161545215101,0.23190121828501026,1.0108448599584714,0.24583034965575057,51.26426690079015,やや弱,中立
距離×ダート含水率階層,1700×やや低,母母父ブロック,極極極,1856,0.08189655172413793,0.07354161316902791,1.1136083122885414,1.4721955383093572,0.23329741379310345,0.22051113699779024,1.0579847211773314,1.5606307428610504,87.16594827586206,中立,やや強
距離×ダート含水率階層,1800×高,父ブロック,地地極,561,0.0855614973262032,0.07002383731683912,1.2218910103292446,1.557901562092022,0.2281639928698752,0.21326500701368703,1.0698613713745921,1.0395809208108915,82.79857397504455,やや強,中立
距離×ダート含水率階層,1800×標準,父ブロック,極極地,723,0.07192254495159059,0.07560979729107287,0.9512331407887847,-0.40442123391459506,0.20885200553250347,0.22884167515487727,0.9126484736276946,-1.5547837489861307,72.00553250345781,中立,やや弱
距離×ダート含水率階層,1800×やや高,父ブロック,地地地,1903,0.0630583289542827,0.07152979586272083,0.8815672992455275,-1.551525397141089,0.21071991592222805,0.2189921187122076,0.962226025125358,-1.0584072302519363,61.53441933788755,やや弱,中立
距離×ダート含水率階層,1800×やや低,父ブロック,極極地,596,0.08221476510067115,0.07400590895854349,1.1109216312271237,0.8327224333367977,0.19798657718120805,0.21966218700623008,0.9013229808897092,-1.5303782918958584,99.93288590604024,中立,やや弱
