場所,R,クラスコード,クラス名,芝ダ,グレードコード,距離,馬場状態,レースID(新),馬番,枠番,馬名,性別,年齢,斤量,確定着順,単勝オッズ,調教師,調教師コード,所属,父馬名,コースID
札幌,3,15,新馬,ダ,,1000,良,2.02106E+17,6,6,アドレマピュス,牝,2,54,5,14.9,田村康仁,CX01027,美,マツリダゴッホ,札幌ダ1000
札幌,3,15,新馬,ダ,,1000,良,2.02106E+17,7,7,アーリーレッグ,牡,2,54,1,1.8,伊藤圭三,CX01023,美,マジェスティックウォリアー,札幌ダ1000
札幌,3,15,新馬,ダ,,1000,良,2.02106E+17,8,8,アイノビューティー,牝,2,51,8,51.8,中野栄治,CX01010,美,トゥザグローリー,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,良,2.02106E+17,1,1,カクシン,牡,4,57,4,20.5,森秀行,CX00427,栗,Malibu Moon,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,良,2.02106E+17,2,2,メイショウゼッケイ,牝,5,52,10,40.6,梅田智之,CX01084,栗,サウスヴィグラス,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,良,2.02106E+17,3,3,テイエムメロディー,牝,5,51,8,6.6,木原一良,CX01033,栗,アドマイヤムーン,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,良,2.02106E+17,4,4,ワルツフォーラン,牝,4,55,1,42.9,小西一男,CX00405,美,ワイルドワンダー,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,良,2.02106E+17,5,5,ブレイヴガール,牝,4,55,12,61.1,吉田直弘,CX01101,栗,ケープブランコ,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,良,2.02106E+17,6,5,ヒートライトニング,牝,4,52,3,13.3,堀井雅広,CX00436,美,アイルハヴアナザー,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,良,2.02106E+17,7,6,ブルースコード,牡,3,51,6,4.2,伊藤圭三,CX01023,美,ミッキーアイル,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,良,2.02106E+17,8,6,イマジンヨウコ,牝,3,50,5,3.4,武英智,CX01161,栗,ルーラーシップ,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,良,2.02106E+17,9,7,ジェットエンブレム,牡,3,51,2,4,石坂公一,CX01166,栗,ヘニーヒューズ,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,良,2.02106E+17,10,7,サンマルセレッソ,牝,3,50,7,16.3,中野栄治,CX01010,美,ヘニーハウンド,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,良,2.02106E+17,11,8,トモジャバロンド,牡,5,57,11,39.8,鈴木伸尋,CX01026,美,サウスヴィグラス,札幌ダ1000
札幌,3,23,1勝,ダ,,1000,良,2.02106E+17,12,8,クリオズナ,牝,3,50,9,19.1,浜田多実,CX01138,栗,オルフェーヴル,札幌ダ1000
札幌,3,23,1勝,ダ,,1700,良,2.02106E+17,1,1,カネコメノボル,セ,4,57,3,6.4,中尾秀正,CX01069,栗,ローズキングダム,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,良,2.02106E+17,2,2,キゾク,牡,3,54,8,30.7,池添兼雄,CX01021,栗,マクフィ,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,良,2.02106E+17,3,3,モノポリーアイズ,牝,4,51,7,12.9,武井亮,CX01147,美,Le Havre,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,良,2.02106E+17,4,4,タンカノキミ,牝,4,55,9,46.7,大根田裕,CX01032,栗,ヴァーミリアン,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,良,2.02106E+17,5,5,タマモヒメギミ,牝,3,50,10,9.1,五十嵐忠,CX00422,栗,アポロキングダム,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,良,2.02106E+17,6,6,ドラウプニル,セ,5,57,4,12.6,黒岩陽一,CX01133,美,ルーラーシップ,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,良,2.02106E+17,7,7,モズマゾク,牡,3,51,2,2.7,南井克巳,CX01049,栗,グランプリボス,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,良,2.02106E+17,8,7,トーセンエディ,牡,3,54,5,21.3,武市康男,CX01089,美,トーセンブライト,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,良,2.02106E+17,9,8,シェーン,牝,4,53,6,40.9,角田晃一,CX01121,栗,ヴィクトワールピサ,札幌ダ1700
札幌,3,23,1勝,ダ,,1700,良,2.02106E+17,10,8,ポールスター,牡,3,54,1,2.9,安田隆行,CX00438,栗,モーリス,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,重,2.02106E+17,1,1,レスペディーザ,牝,3,54,2,7.4,松永幹夫,CX01092,栗,マクフィ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,重,2.02106E+17,2,2,ラリマールース,牝,3,52,6,6.2,千田輝彦,CX01120,栗,ローエングリン,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,重,2.02106E+17,3,3,フィービー,牝,3,51,8,45.4,松下武士,CX01149,栗,ディープインパクト,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,重,2.02106E+17,4,4,アーティフィス,牝,3,54,7,3.5,栗田徹,CX01127,美,ハーツクライ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,重,2.02106E+17,5,5,スズカマクフィ,牝,3,54,1,2.5,橋田満,CX00362,栗,マクフィ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,重,2.02106E+17,6,5,カガノワール,牝,3,51,9,277.9,大江原哲,CX01012,美,キンシャサノキセキ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,重,2.02106E+17,7,6,テイエムユキマイ,牝,3,54,5,9.9,石栗龍彦,CX01043,美,ヴァンセンヌ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,重,2.02106E+17,8,6,クイントン,牝,3,51,12,203.1,新谷功一,CX01172,栗,ラブリーデイ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,重,2.02106E+17,9,7,クリスタルスワン,牝,3,54,3,18.8,土田稔,CX00417,美,パイロ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,重,2.02106E+17,10,7,ココネージュ,牝,3,50,11,186.9,清水英克,CX01080,美,フェノーメノ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,重,2.02106E+17,11,8,レピュテーション,牝,3,52,10,198.3,大和田成,CX01124,美,バゴ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,重,2.02106E+17,12,8,キアヌマウナ,牝,3,54,4,12,和田雄二,CX01143,美,ホッコータルマエ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1000,重,2.02106E+17,1,1,スマートシエル,牝,3,54,7,33.3,角田晃一,CX01121,栗,オルフェーヴル,札幌ダ1000
札幌,4,7,未勝利,ダ,,1000,重,2.02106E+17,2,2,アヴォカド,牝,3,50,9,4.8,武井亮,CX01147,美,エスポワールシチー,札幌ダ1000
札幌,4,7,未勝利,ダ,,1000,重,2.02106E+17,3,3,スプリングローズ,牝,3,51,11,2.9,木原一良,CX01033,栗,フェノーメノ,札幌ダ1000
札幌,4,7,未勝利,ダ,,1000,重,2.02106E+17,4,4,カフェリリー,牝,3,53,4,15,中舘英二,CX01153,美,アロマカフェ,札幌ダ1000
札幌,4,7,未勝利,ダ,,1000,重,2.02106E+17,5,5,スイートカルデア,牝,3,52,2,15.5,菊川正達,CX01052,美,リアルインパクト,札幌ダ1000
札幌,4,7,未勝利,ダ,,1000,重,2.02106E+17,6,6,ドクタースキル,牝,3,51,6,14,菊沢隆徳,CX01115,美,リオンディーズ,札幌ダ1000
札幌,4,7,未勝利,ダ,,1000,重,2.02106E+17,7,6,トップシンデレラ,牝,3,54,8,12.3,古賀史生,CX00392,美,ヴィクトワールピサ,札幌ダ1000
札幌,4,7,未勝利,ダ,,1000,重,2.02106E+17,8,7,スマートエミネンス,牡,3,53,3,5.7,松永昌博,CX01083,栗,ワールドエース,札幌ダ1000
札幌,4,7,未勝利,ダ,,1000,重,2.02106E+17,9,7,セキノアトラス,牡,3,56,10,47.3,小手川準,CX01171,美,コパノリチャード,札幌ダ1000
札幌,4,7,未勝利,ダ,,1000,重,2.02106E+17,10,8,マリノエンブレム,牝,3,54,1,5.4,尾形和幸,CX01141,美,パイロ,札幌ダ1000
札幌,4,7,未勝利,ダ,,1000,重,2.02106E+17,11,8,スペシャリティ,牝,3,52,5,51.5,坂口智康,CX01170,栗,キンシャサノキセキ,札幌ダ1000
札幌,4,7,未勝利,ダ,,1700,稍,2.02106E+17,1,1,ウインメイキット,牡,3,56,9,157.8,新谷功一,CX01172,栗,クリエイター2,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,稍,2.02106E+17,2,2,エナジーボーイ,牡,3,54,6,55.3,石毛善彦,CX00428,美,カレンブラックヒル,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,稍,2.02106E+17,3,3,バラキエル,セ,3,52,11,97.7,大久保龍,CX01058,栗,ロードカナロア,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,稍,2.02106E+17,4,4,メイショウナリヒラ,牡,3,56,4,2.1,南井克巳,CX01049,栗,ヘニーヒューズ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,稍,2.02106E+17,5,5,エマージングロール,牡,3,56,1,2.8,橋口慎介,CX01154,栗,ネオユニヴァース,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,稍,2.02106E+17,6,6,クツワノセキトリ,牡,3,56,8,39.4,岩戸孝樹,CX01051,美,ヴィットリオドーロ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,稍,2.02106E+17,7,6,ウォーターボンボン,牡,3,56,2,5.3,岡田稲男,CX01066,栗,ディスクリートキャット,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,稍,2.02106E+17,8,7,ジェイエルブリッジ,牡,3,53,5,77.3,小西一男,CX00405,美,クリエイター2,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,稍,2.02106E+17,9,7,ツーエムタイガー,牡,3,53,7,16,高柳大輔,CX01159,栗,パイロ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,稍,2.02106E+17,10,8,クリノサルベージ,牡,3,56,10,17.9,藤岡健一,CX01062,栗,ハーツクライ,札幌ダ1700
札幌,4,7,未勝利,ダ,,1700,稍,2.02106E+17,11,8,ボニンブルー,牡,3,56,3,16.7,小崎憲,CX01085,栗,ホッコータルマエ,札幌ダ1700
札幌,4,23,1勝,ダ,,1700,稍,2.02106E+17,1,1,ティケイプルメリア,牝,4,55,12,7.7,林徹,CX01163,美,クロフネ,札幌ダ1700
札幌,4,23,1勝,ダ,,1700,稍,2.02106E+17,2,2,クールインパクト,牡,4,57,9,12.8,上村洋行,CX01168,栗,リアルインパクト,札幌ダ1700
札幌,4,23,1勝,ダ,,1700,稍,2.02106E+17,3,3,ウインレゼルヴ,牡,4,57,7,45.3,奥平雅士,CX01074,美,ロージズインメイ,札幌ダ1700
札幌,4,23,1勝,ダ,,1700,稍,2.02106E+17,4,4,サイモンルグラン,牡,4,57,3,6.9,勢司和浩,CX01047,美,キンシャサノキセキ,札幌ダ1700
札幌,4,23,1勝,ダ,,1700,稍,2.02106E+17,5,5,マナローラ,牝,7,53,8,29.2,鮫島一歩,CX01046,栗,ハーツクライ,札幌ダ1700
札幌,4,23,1勝,ダ,,1700,稍,2.02106E+17,6,5,ウインググランダー,牡,5,56,10,49.3,藤沢則雄,CX01041,栗,プリサイスエンド,札幌ダ1700
札幌,4,23,1勝,ダ,,1700,稍,2.02106E+17,7,6,ノーブルキャニオン,牡,3,54,6,108.5,牧浦充徳,CX01113,栗,ブラックタイド,札幌ダ1700
札幌,4,23,1勝,ダ,,1700,稍,2.02106E+17,8,6,イグナーツ,牡,5,57,2,78.2,中竹和也,CX01039,栗,ディープインパクト,札幌ダ1700
札幌,4,23,1勝,ダ,,1700,稍,2.02106E+17,9,7,ハイラブハンター,牡,3,51,5,24,谷潔,CX00431,栗,メイショウサムソン,札幌ダ1700
札幌,4,23,1勝,ダ,,1700,稍,2.02106E+17,10,7,ピーニャ,牡,3,54,11,4.1,中内田充,CX01137,栗,キングカメハメハ,札幌ダ1700
札幌,4,23,1勝,ダ,,1700,稍,2.02106E+17,11,8,ヴェノム,牡,3,54,1,2.1,池添兼雄,CX01021,栗,リオンディーズ,札幌ダ1700
札幌,4,23,1勝,ダ,,1700,稍,2.02106E+17,12,8,フォギーデイ,牝,4,55,4,17.8,水野貴広,CX01094,美,リアルインパクト,札幌ダ1700
札幌,4,43,2勝,ダ,E,1700,稍,2.02106E+17,1,1,オンリーワンボーイ,牡,4,57,10,6.8,斎藤誠,CX01086,美,カレンブラックヒル,札幌ダ1700
札幌,4,43,2勝,ダ,E,1700,稍,2.02106E+17,2,2,フルデプスリーダー,牡,4,57,1,2.4,斎藤誠,CX01086,美,ヘニーヒューズ,札幌ダ1700
札幌,4,43,2勝,ダ,E,1700,稍,2.02106E+17,3,3,グラスデスティーノ,牡,4,57,5,50.3,牧光二,CX01106,美,ワールドエース,札幌ダ1700
札幌,4,43,2勝,ダ,E,1700,稍,2.02106E+17,4,4,ゴールドフレーム,セ,5,57,8,10.8,新開幸一,CX01116,美,スクリーンヒーロー,札幌ダ1700
札幌,4,43,2勝,ダ,E,1700,稍,2.02106E+17,5,5,ゴダイリキ,牡,3,54,9,3.6,牧浦充徳,CX01113,栗,モーリス,札幌ダ1700
札幌,4,43,2勝,ダ,E,1700,稍,2.02106E+17,6,6,ロッシュローブ,牡,4,57,2,40.6,田中克典,CX01180,栗,ロードカナロア,札幌ダ1700
札幌,4,43,2勝,ダ,E,1700,稍,2.02106E+17,7,7,メイショウフォイル,牡,4,57,7,119.1,南井克巳,CX01049,栗,メイショウサムソン,札幌ダ1700
札幌,4,43,2勝,ダ,E,1700,稍,2.02106E+17,8,7,ロンドンデリーエア,牡,4,57,3,17.3,武英智,CX01161,栗,タートルボウル,札幌ダ1700
札幌,4,43,2勝,ダ,E,1700,稍,2.02106E+17,9,8,インナーアリュール,牡,4,57,4,28.5,小桧山悟,CX01005,美,ゴールドアリュール,札幌ダ1700
札幌,4,43,2勝,ダ,E,1700,稍,2.02106E+17,10,8,シャークスポット,牡,3,54,6,5.6,高柳大輔,CX01159,栗,ダノンシャーク,札幌ダ1700
札幌,5,7,未勝利,ダ,,1000,良,2.02106E+17,1,1,デイジームーン,牝,3,54,7,5.6,谷潔,CX00431,栗,ヘニーハウンド,札幌ダ1000
札幌,5,7,未勝利,ダ,,1000,良,2.02106E+17,2,2,ラヴィネルージュ,牝,3,51,11,332.8,的場均,CX01063,美,マツリダゴッホ,札幌ダ1000
札幌,5,7,未勝利,ダ,,1000,良,2.02106E+17,3,3,アヴォカド,牝,3,54,6,9.9,武井亮,CX01147,美,エスポワールシチー,札幌ダ1000
札幌,5,7,未勝利,ダ,,1000,良,2.02106E+17,4,4,インディナート,牝,3,51,2,13.4,浅見秀一,CX00411,栗,ルーラーシップ,札幌ダ1000
札幌,5,7,未勝利,ダ,,1000,良,2.02106E+17,5,5,カフェリリー,牝,3,52,5,16,中舘英二,CX01153,美,アロマカフェ,札幌ダ1000
札幌,5,7,未勝利,ダ,,1000,良,2.02106E+17,6,5,ハクサンタマテバコ,牝,3,54,3,6.8,武藤善則,CX01064,美,ハクサンムーン,札幌ダ1000
札幌,5,7,未勝利,ダ,,1000,良,2.02106E+17,7,6,ワールドクルーズ,牝,3,54,4,12.3,和田雄二,CX01143,美,ワールドエース,札幌ダ1000
札幌,5,7,未勝利,ダ,,1000,良,2.02106E+17,8,6,スターリーソング,牝,3,53,10,51.4,高柳大輔,CX01159,栗,エスポワールシチー,札幌ダ1000
札幌,5,7,未勝利,ダ,,1000,良,2.02106E+17,9,7,サンミラー,牝,3,51,12,37.6,堀井雅広,CX00436,美,トーセンラー,札幌ダ1000
札幌,5,7,未勝利,ダ,,1000,良,2.02106E+17,10,7,メイショウエニシア,牝,3,52,1,2.7,本田優,CX01099,栗,リアルインパクト,札幌ダ1000
札幌,5,7,未勝利,ダ,,1000,良,2.02106E+17,11,8,トーアアネラ,牝,3,54,8,6.4,牧田和弥,CX01123,栗,アドマイヤムーン,札幌ダ1000
札幌,5,7,未勝利,ダ,,1000,良,2.02106E+17,12,8,サザークブリッジ,牝,3,54,9,27.6,奥村豊,CX01146,栗,ダノンシャーク,札幌ダ1000
札幌,5,7,未勝利,ダ,,1700,良,2.02106E+17,1,1,テンノリュウギ,牡,3,56,6,23.3,新谷功一,CX01172,栗,フェノーメノ,札幌ダ1700
札幌,5,7,未勝利,ダ,,1700,良,2.02106E+17,2,2,メイショウソウゴン,牡,3,56,9,4.1,藤沢則雄,CX01041,栗,アジアエクスプレス,札幌ダ1700
札幌,5,7,未勝利,ダ,,1700,良,2.02106E+17,3,3,ヨリクンロード,牡,3,54,8,31.9,上村洋行,CX01168,栗,Quality Road,札幌ダ1700
札幌,5,7,未勝利,ダ,,1700,良,2.02106E+17,4,4,ニースバローズ,牝,3,51,10,69.5,斎藤誠,CX01086,美,オルフェーヴル,札幌ダ1700
札幌,5,7,未勝利,ダ,,1700,良,2.02106E+17,5,5,ガレア,牡,3,53,7,16.7,田中清隆,CX00408,美,ブラックタイド,札幌ダ1700
札幌,5,7,未勝利,ダ,,1700,良,2.02106E+17,6,6,ウォーターボンボン,牡,3,56,2,2,岡田稲男,CX01066,栗,ディスクリートキャット,札幌ダ1700
札幌,5,7,未勝利,ダ,,1700,良,2.02106E+17,7,7,クリノハーベスト,牡,3,52,5,57.8,高橋康之,CX01135,栗,ケイムホーム,札幌ダ1700
札幌,5,7,未勝利,ダ,,1700,良,2.02106E+17,8,7,ショウネンジダイ,牡,3,56,3,9.6,安田翔伍,CX01164,栗,エイシンフラッシュ,札幌ダ1700
札幌,5,7,未勝利,ダ,,1700,良,2.02106E+17,9,8,アトラスエース,牡,3,56,4,45.4,伊藤伸一,CX01031,美,ワールドエース,札幌ダ1700
札幌,5,7,未勝利,ダ,,1700,良,2.02106E+17,10,8,オーホンブリック,牡,3,56,1,4.3,吉村圭司,CX01130,栗,エイシンフラッシュ,札幌ダ1700
札幌,5,23,1勝,ダ,,1000,良,2.02106E+17,1,1,トミケンプロズバ,牡,5,57,4,15,古賀史生,CX00392,美,クロフネ,札幌ダ1000
札幌,5,23,1勝,ダ,,1000,良,2.02106E+17,2,2,ナイトコマンダー,牡,4,57,6,29.9,浅野洋一,CX00421,美,スピルバーグ,札幌ダ1000
札幌,5,23,1勝,ダ,,1000,良,2.02106E+17,3,3,マーチリリー,牝,3,49,11,43.4,牧浦充徳,CX01113,栗,マジェスティックウォリアー,札幌ダ1000
札幌,5,23,1勝,ダ,,1000,良,2.02106E+17,4,4,ステラータ,牝,4,55,3,6.2,森秀行,CX00427,栗,ハーツクライ,札幌ダ1000
札幌,5,23,1勝,ダ,,1000,良,2.02106E+17,5,5,ヨドノゴールド,牡,3,51,7,3.3,西園正都,CX01028,栗,サウスヴィグラス,札幌ダ1000
札幌,5,23,1勝,ダ,,1000,良,2.02106E+17,6,5,コウイチ,牡,4,57,2,3.3,庄野靖志,CX01087,栗,ヘニーヒューズ,札幌ダ1000
札幌,5,23,1勝,ダ,,1000,良,2.02106E+17,7,6,サノノショウグン,セ,7,55,12,43.5,清水英克,CX01080,美,サウスヴィグラス,札幌ダ1000
札幌,5,23,1勝,ダ,,1000,良,2.02106E+17,8,6,スイートアリエス,牝,3,49,1,13.2,青木孝文,CX01156,美,アジアエクスプレス,札幌ダ1000
札幌,5,23,1勝,ダ,,1000,良,2.02106E+17,9,7,ベラール,牡,4,57,5,12.2,武幸四郎,CX01160,栗,ロードカナロア,札幌ダ1000
札幌,5,23,1勝,ダ,,1000,良,2.02106E+17,10,7,サブロンカズマ,牡,3,51,9,5.8,安田隆行,CX00438,栗,キンシャサノキセキ,札幌ダ1000
札幌,5,23,1勝,ダ,,1000,良,2.02106E+17,11,8,シルヴァーメテオ,牡,7,57,10,159.5,加藤和宏,CX01077,美,ゴールドアリュール,札幌ダ1000
札幌,5,23,1勝,ダ,,1000,良,2.02106E+17,12,8,カテドラルロック,牝,4,53,8,114,石毛善彦,CX00428,美,ダノンシャンティ,札幌ダ1000
札幌,5,23,1勝,ダ,,1700,良,2.02106E+17,1,1,チュウワジョーダン,セ,4,54,10,12.2,林徹,CX01163,美,トーセンジョーダン,札幌ダ1700
札幌,5,23,1勝,ダ,,1700,良,2.02106E+17,2,2,サプライズビュー,牡,3,54,2,4,栗田徹,CX01127,美,ホッコータルマエ,札幌ダ1700
札幌,5,23,1勝,ダ,,1700,良,2.02106E+17,3,3,リアルシング,牡,4,54,3,11,池添兼雄,CX01021,栗,リアルインパクト,札幌ダ1700
札幌,5,23,1勝,ダ,,1700,良,2.02106E+17,4,3,カズカポレイ,牡,3,54,6,8.3,安田隆行,CX00438,栗,ドゥラメンテ,札幌ダ1700
札幌,5,23,1勝,ダ,,1700,良,2.02106E+17,5,4,モノポリーアイズ,牝,4,53,8,39.5,武井亮,CX01147,美,Le Havre,札幌ダ1700
札幌,5,23,1勝,ダ,,1700,良,2.02106E+17,7,5,ショウリノカンパイ,牝,3,52,1,7.8,藤原辰雄,CX00435,美,ディープブリランテ,札幌ダ1700
札幌,5,23,1勝,ダ,,1700,良,2.02106E+17,8,5,ハイモビリティ,牡,3,54,12,31,矢作芳人,CX01075,栗,タイセイレジェンド,札幌ダ1700
札幌,5,23,1勝,ダ,,1700,良,2.02106E+17,9,6,フームスムート,牡,4,57,5,15.9,水野貴広,CX01094,美,トゥザグローリー,札幌ダ1700
札幌,5,23,1勝,ダ,,1700,良,2.02106E+17,10,6,トーセンエディ,牡,3,54,7,15.3,武市康男,CX01089,美,トーセンブライト,札幌ダ1700
札幌,5,23,1勝,ダ,,1700,良,2.02106E+17,11,7,ウィッチクラフト,セ,5,57,4,29.1,浜田多実,CX01138,栗,ゴールドアリュール,札幌ダ1700
札幌,5,23,1勝,ダ,,1700,良,2.02106E+17,12,7,ナイルリバー,牡,4,57,11,32,藤原英昭,CX01055,栗,American Pharoah,札幌ダ1700
札幌,5,23,1勝,ダ,,1700,良,2.02106E+17,14,8,キトゥンズワルツ,牝,3,52,9,5.6,安田翔伍,CX01164,栗,Air Force Blue,札幌ダ1700
札幌,5,43,2勝,ダ,E,1700,良,2.02106E+17,1,1,クレデンザ,牝,4,55,3,5.8,辻野泰之,CX01183,栗,キングカメハメハ,札幌ダ1700
札幌,5,43,2勝,ダ,E,1700,良,2.02106E+17,2,2,タガノペルマネンテ,牝,4,55,10,55.9,平田修,CX01082,栗,エイシンフラッシュ,札幌ダ1700
札幌,5,43,2勝,ダ,E,1700,良,2.02106E+17,3,3,ピュアブレンド,牝,4,55,9,22.8,中川公成,CX01081,美,ヴィクトワールピサ,札幌ダ1700
札幌,5,43,2勝,ダ,E,1700,良,2.02106E+17,4,4,タイトロープウィン,牝,5,55,6,54,藤原辰雄,CX00435,美,サウスヴィグラス,札幌ダ1700
札幌,5,43,2勝,ダ,E,1700,良,2.02106E+17,5,5,ホウオウヒミコ,牝,5,55,12,6.7,池上昌和,CX01150,美,ロードカナロア,札幌ダ1700
札幌,5,43,2勝,ダ,E,1700,良,2.02106E+17,6,5,ナリス,牝,5,55,5,39.3,今野貞一,CX01128,栗,ディープブリランテ,札幌ダ1700
札幌,5,43,2勝,ダ,E,1700,良,2.02106E+17,7,6,ワンダーシエンプロ,牝,4,55,8,5.1,高柳大輔,CX01159,栗,ワンダーアキュート,札幌ダ1700
札幌,5,43,2勝,ダ,E,1700,良,2.02106E+17,8,6,グレースルビー,牝,4,55,2,7.6,羽月友彦,CX01091,栗,ジャスタウェイ,札幌ダ1700
札幌,5,43,2勝,ダ,E,1700,良,2.02106E+17,9,7,ストリートピアノ,牝,4,55,11,74.9,武藤善則,CX01064,美,クロフネ,札幌ダ1700
札幌,5,43,2勝,ダ,E,1700,良,2.02106E+17,10,7,ソプラドール,牝,4,55,4,5.5,安田隆行,CX00438,栗,マジェスティックウォリアー,札幌ダ1700
札幌,5,43,2勝,ダ,E,1700,良,2.02106E+17,11,8,オレンジペコ,牝,4,55,1,3.9,武英智,CX01161,栗,マジェスティックウォリアー,札幌ダ1700
札幌,5,43,2勝,ダ,E,1700,良,2.02106E+17,12,8,トリッチトラッチ,牝,4,55,7,16.5,伊藤圭三,CX01023,美,ゴールドアリュール,札幌ダ1700
札幌,6,7,未勝利,ダ,,1700,良,2.02106E+17,1,1,アンフィニ,牝,3,54,6,31.5,武英智,CX01161,栗,ジャスタウェイ,札幌ダ1700
札幌,6,7,未勝利,ダ,,1700,良,2.02106E+17,2,2,プレカーリー,牝,3,54,9,198.6,大和田成,CX01124,美,マクフィ,札幌ダ1700
札幌,6,7,未勝利,ダ,,1700,良,2.02106E+17,3,3,アザル,牝,3,52,7,28.2,本田優,CX01099,栗,オルフェーヴル,札幌ダ1700
札幌,6,7,未勝利,ダ,,1700,良,2.02106E+17,4,4,コンジェラメント,牝,3,54,10,16.4,武幸四郎,CX01160,栗,ゴールドシップ,札幌ダ1700
