race_date,venue,race_no,horse_no,horse_name,horse_id,a3,a3_high,trainer_judge,jirai
20260926,阪神,10,3,テーオーシュタイン,22104879,False,False,False,False
20260926,阪神,10,4,アジュマン,22101241,False,False,False,False
20260926,阪神,10,5,シーミハットク,23103532,False,False,False,False
20260926,阪神,10,6,オーシャントライブ,20103538,False,False,False,False
20260926,阪神,10,7,ウィルサヴァイブ,22104748,False,False,False,False
20260926,阪神,10,8,ショウナンバルドル,22104590,False,False,False,False
20260926,阪神,10,9,ストームサンダー,23100772,False,False,False,False
20260926,阪神,10,10,フェイトライン,22104992,False,False,False,False
20260926,阪神,10,11,ジーティーマン,22104715,False,False,False,False
20260926,阪神,10,12,スナークピカソ,22104171,False,False,False,False
20260926,阪神,10,13,ツーネサーン,21105584,False,False,False,False
20260926,阪神,10,14,アイガーリー,23103474,False,False,False,False
20260926,阪神,11,1,ジューンアヲニヨシ,20100912,False,False,False,False
20260926,阪神,11,2,ゼットリアン,20104760,False,False,False,False
20260926,阪神,11,3,メイショウズイウン,22100154,False,False,False,False
20260926,阪神,11,4,ダイシンピスケス,18100830,False,False,False,False
20260926,阪神,11,5,ハピ,19100630,False,False,False,False
20260926,阪神,11,6,ギュルヴィ,22103267,False,False,False,False
20260926,阪神,11,7,ミッキークレスト,21105112,False,False,False,False
20260926,阪神,11,8,ダブルジョーク,20110026,False,False,False,False
20260926,阪神,11,9,ルシュヴァルドール,21105630,False,False,False,False
20260926,阪神,11,10,サイモンザナドゥ,20104497,False,False,False,False
20260926,阪神,11,11,ヴァルツァーシャル,19102437,False,False,False,False
20260926,阪神,11,12,マイノワール,21104411,False,False,False,False
20260926,阪神,11,13,ラムジェット,21106640,False,False,False,False
20260926,阪神,11,14,リアレスト,21105496,False,False,False,False
20260926,阪神,11,15,カズタンジャー,21101259,False,False,False,False
20260926,阪神,11,16,オニャンコポン,19104756,False,False,False,False
20260926,阪神,12,1,スターウェーブ,22104771,False,False,False,False
20260926,阪神,12,2,レッドレベンディス,23101900,False,False,False,False
20260926,阪神,12,3,タイセイピューマ,21106119,False,False,False,False
20260926,阪神,12,4,ザウリ,19101399,False,False,False,False
20260926,阪神,12,5,ブルーノート,19100871,False,False,False,False
20260926,阪神,12,6,ゴールデンバランス,23105367,False,False,False,False
20260926,阪神,12,7,タイセイディアマン,22107082,False,False,False,False
20260926,阪神,12,8,インディゴアスール,22103440,False,False,False,False
20260926,阪神,12,9,シュバルツガイスト,20103575,False,False,False,False
20260926,阪神,12,10,ニホンピロカラット,21103842,False,False,False,False
20260926,阪神,12,11,キャッチアシーフ,23103810,False,False,False,False
20260926,阪神,12,12,アスゴッド,22103704,False,False,False,False
20260926,阪神,12,13,ランドスター,23100398,False,False,False,False
20260926,阪神,12,14,ヒットミー,22104394,False,False,True,False
20260926,阪神,12,15,ストロングボンド,23105661,False,False,False,False
20260926,阪神,12,16,ダズリングダンス,20105957,False,False,False,False
